"method","set","value","inf","inte_situ","pattern"
"SPARKX-Union","F1",0.191644308164048,"inf3","scenario 1","period"
"SPARKX-Inter","F1",1,"inf3","scenario 1","period"
"SPARKX-Cauchy","F1",1,"inf3","scenario 1","period"
"SPARKX-HMP","F1",0.204666393778142,"inf3","scenario 1","period"
"SPARKX-PASTE","precision",0.1,"inf3","scenario 1","period"
"SPARKX-AVE","precision",0.318015582763555,"inf3","scenario 1","period"
"SPARKX-Union","precision",0.105977108944468,"inf3","scenario 1","period"
"SPARKX-Inter","precision",1,"inf3","scenario 1","period"
"SPARKX-Cauchy","precision",1,"inf3","scenario 1","period"
"SPARKX-HMP","precision",0.113999088007296,"inf3","scenario 1","period"
"SPARKX-PASTE","recall",1,"inf3","scenario 1","period"
"SPARKX-AVE","recall",1,"inf3","scenario 1","period"
"SPARKX-Union","recall",1,"inf3","scenario 1","period"
"SPARKX-Inter","recall",1,"inf3","scenario 1","period"
"SPARKX-Cauchy","recall",1,"inf3","scenario 1","period"
"SPARKX-HMP","recall",1,"inf3","scenario 1","period"
"SPARKX-PASTE","FPR",1,"inf3","scenario 1","period"
"SPARKX-AVE","FPR",0.238277777777778,"inf3","scenario 1","period"
"SPARKX-Union","FPR",0.937333333333333,"inf3","scenario 1","period"
"SPARKX-Inter","FPR",0,"inf3","scenario 1","period"
"SPARKX-Cauchy","FPR",0,"inf3","scenario 1","period"
"SPARKX-HMP","FPR",0.863555555555556,"inf3","scenario 1","period"
"SPARKX-PASTE","F1",0.181818181818182,"inf3","scenario 2","period"
"SPARKX-AVE","F1",0.307929176289453,"inf3","scenario 2","period"
"SPARKX-Union","F1",0.18201674554059,"inf3","scenario 2","period"
"SPARKX-Inter","F1",0.998003992015968,"inf3","scenario 2","period"
"SPARKX-Cauchy","F1",0.717875089734386,"inf3","scenario 2","period"
"SPARKX-HMP","F1",0.182415176942722,"inf3","scenario 2","period"
"SPARKX-PASTE","precision",0.1,"inf3","scenario 2","period"
"SPARKX-AVE","precision",0.181983621474067,"inf3","scenario 2","period"
"SPARKX-Union","precision",0.100120144173008,"inf3","scenario 2","period"
"SPARKX-Inter","precision",0.99601593625498,"inf3","scenario 2","period"
"SPARKX-Cauchy","precision",0.559910414333707,"inf3","scenario 2","period"
"SPARKX-HMP","precision",0.100361300682457,"inf3","scenario 2","period"
"SPARKX-PASTE","recall",1,"inf3","scenario 2","period"
"SPARKX-AVE","recall",1,"inf3","scenario 2","period"
"SPARKX-Union","recall",1,"inf3","scenario 2","period"
"SPARKX-Inter","recall",1,"inf3","scenario 2","period"
"SPARKX-Cauchy","recall",1,"inf3","scenario 2","period"
"SPARKX-HMP","recall",1,"inf3","scenario 2","period"
"SPARKX-PASTE","FPR",1,"inf3","scenario 2","period"
"SPARKX-AVE","FPR",0.499444444444444,"inf3","scenario 2","period"
"SPARKX-Union","FPR",0.998666666666667,"inf3","scenario 2","period"
"SPARKX-Inter","FPR",0.000444444444444444,"inf3","scenario 2","period"
"SPARKX-Cauchy","FPR",0.0873333333333333,"inf3","scenario 2","period"
"SPARKX-HMP","FPR",0.996,"inf3","scenario 2","period"
"SPARKX-PASTE","F1",0.181818181818182,"inf3","scenario 3","period"
"SPARKX-AVE","F1",0.458873465641849,"inf3","scenario 3","period"
"SPARKX-Union","F1",0.18470631695604,"inf3","scenario 3","period"
"SPARKX-Inter","F1",1,"inf3","scenario 3","period"
"SPARKX-Cauchy","F1",1,"inf3","scenario 3","period"
"SPARKX-HMP","F1",0.190585096245474,"inf3","scenario 3","period"
"SPARKX-PASTE","precision",0.1,"inf3","scenario 3","period"
"SPARKX-AVE","precision",0.297751972606819,"inf3","scenario 3","period"
"SPARKX-Union","precision",0.101750101750102,"inf3","scenario 3","period"
"SPARKX-Inter","precision",1,"inf3","scenario 3","period"
"SPARKX-Cauchy","precision",1,"inf3","scenario 3","period"
"SPARKX-HMP","precision",0.105329681904361,"inf3","scenario 3","period"
"SPARKX-PASTE","recall",1,"inf3","scenario 3","period"
"SPARKX-AVE","recall",1,"inf3","scenario 3","period"
"SPARKX-Union","recall",1,"inf3","scenario 3","period"
"SPARKX-Inter","recall",1,"inf3","scenario 3","period"
"SPARKX-Cauchy","recall",1,"inf3","scenario 3","period"
"SPARKX-HMP","recall",1,"inf3","scenario 3","period"
"SPARKX-PASTE","FPR",1,"inf3","scenario 3","period"
"SPARKX-AVE","FPR",0.262055555555556,"inf3","scenario 3","period"
"SPARKX-Union","FPR",0.980888888888889,"inf3","scenario 3","period"
"SPARKX-Inter","FPR",0,"inf3","scenario 3","period"
"SPARKX-Cauchy","FPR",0,"inf3","scenario 3","period"
"SPARKX-HMP","FPR",0.943777777777778,"inf3","scenario 3","period"
"SPARKX-PASTE","F1",0.181818181818182,"inf3","scenario 4","period"
"SPARKX-AVE","F1",0.441922563417891,"inf3","scenario 4","period"
"SPARKX-Union","F1",0.184535892231039,"inf3","scenario 4","period"
"SPARKX-Inter","F1",0.98580121703854,"inf3","scenario 4","period"
"SPARKX-Cauchy","F1",0.955109837631328,"inf3","scenario 4","period"
"SPARKX-HMP","F1",0.190258751902588,"inf3","scenario 4","period"
"SPARKX-PASTE","precision",0.1,"inf3","scenario 4","period"
"SPARKX-AVE","precision",0.284201488265598,"inf3","scenario 4","period"
"SPARKX-Union","precision",0.10164667615369,"inf3","scenario 4","period"
"SPARKX-Inter","precision",1,"inf3","scenario 4","period"
"SPARKX-Cauchy","precision",0.914076782449726,"inf3","scenario 4","period"
"SPARKX-HMP","precision",0.105130361648444,"inf3","scenario 4","period"
"SPARKX-PASTE","recall",1,"inf3","scenario 4","period"
"SPARKX-AVE","recall",0.993,"inf3","scenario 4","period"
"SPARKX-Union","recall",1,"inf3","scenario 4","period"
"SPARKX-Inter","recall",0.972,"inf3","scenario 4","period"
"SPARKX-Cauchy","recall",1,"inf3","scenario 4","period"
"SPARKX-HMP","recall",1,"inf3","scenario 4","period"
"SPARKX-PASTE","FPR",1,"inf3","scenario 4","period"
"SPARKX-AVE","FPR",0.277888888888889,"inf3","scenario 4","period"
"SPARKX-Union","FPR",0.982,"inf3","scenario 4","period"
"SPARKX-Inter","FPR",0,"inf3","scenario 4","period"
"SPARKX-Cauchy","FPR",0.0104444444444444,"inf3","scenario 4","period"
"SPARKX-HMP","FPR",0.945777777777778,"inf3","scenario 4","period"
"SPARKX-PASTE","F1",0.181818181818182,"inf5","scenario 1","period"
"SPARKX-AVE","F1",0.650829808005207,"inf5","scenario 1","period"
"SPARKX-Union","F1",0.318979266347687,"inf5","scenario 1","period"
"SPARKX-Inter","F1",1,"inf5","scenario 1","period"
"SPARKX-Cauchy","F1",1,"inf5","scenario 1","period"
"SPARKX-HMP","F1",0.441891294741494,"inf5","scenario 1","period"
"SPARKX-PASTE","precision",0.1,"inf5","scenario 1","period"
"SPARKX-AVE","precision",0.482392667631452,"inf5","scenario 1","period"
"SPARKX-Union","precision",0.189753320683112,"inf5","scenario 1","period"
"SPARKX-Inter","precision",1,"inf5","scenario 1","period"
"SPARKX-Cauchy","precision",1,"inf5","scenario 1","period"
"SPARKX-HMP","precision",0.283607487237663,"inf5","scenario 1","period"
"SPARKX-PASTE","recall",1,"inf5","scenario 1","period"
"SPARKX-AVE","recall",1,"inf5","scenario 1","period"
"SPARKX-Union","recall",1,"inf5","scenario 1","period"
"SPARKX-Inter","recall",1,"inf5","scenario 1","period"
"SPARKX-Cauchy","recall",1,"inf5","scenario 1","period"
"SPARKX-HMP","recall",1,"inf5","scenario 1","period"
"SPARKX-PASTE","FPR",1,"inf5","scenario 1","period"
"SPARKX-AVE","FPR",0.119222222222222,"inf5","scenario 1","period"
"SPARKX-Union","FPR",0.474444444444444,"inf5","scenario 1","period"
"SPARKX-Inter","FPR",0,"inf5","scenario 1","period"
"SPARKX-Cauchy","FPR",0,"inf5","scenario 1","period"
"SPARKX-HMP","FPR",0.280666666666667,"inf5","scenario 1","period"
"SPARKX-PASTE","F1",0.181818181818182,"inf5","scenario 2","period"
"SPARKX-AVE","F1",0.460670275250489,"inf5","scenario 2","period"
"SPARKX-Union","F1",0.223813786929275,"inf5","scenario 2","period"
"SPARKX-Inter","F1",1,"inf5","scenario 2","period"
"SPARKX-Cauchy","F1",0.985221674876847,"inf5","scenario 2","period"
"SPARKX-HMP","F1",0.280190529560101,"inf5","scenario 2","period"
"SPARKX-PASTE","precision",0.1,"inf5","scenario 2","period"
"SPARKX-AVE","precision",0.299266796348945,"inf5","scenario 2","period"
"SPARKX-Union","precision",0.126008064516129,"inf5","scenario 2","period"
"SPARKX-Inter","precision",1,"inf5","scenario 2","period"
"SPARKX-Cauchy","precision",0.970873786407767,"inf5","scenario 2","period"
"SPARKX-HMP","precision",0.162919517758227,"inf5","scenario 2","period"
"SPARKX-PASTE","recall",1,"inf5","scenario 2","period"
"SPARKX-AVE","recall",1,"inf5","scenario 2","period"
"SPARKX-Union","recall",1,"inf5","scenario 2","period"
"SPARKX-Inter","recall",1,"inf5","scenario 2","period"
"SPARKX-Cauchy","recall",1,"inf5","scenario 2","period"
"SPARKX-HMP","recall",1,"inf5","scenario 2","period"
"SPARKX-PASTE","FPR",1,"inf5","scenario 2","period"
"SPARKX-AVE","FPR",0.260166666666667,"inf5","scenario 2","period"
"SPARKX-Union","FPR",0.770666666666667,"inf5","scenario 2","period"
"SPARKX-Inter","FPR",0,"inf5","scenario 2","period"
"SPARKX-Cauchy","FPR",0.00333333333333333,"inf5","scenario 2","period"
"SPARKX-HMP","FPR",0.570888888888889,"inf5","scenario 2","period"
"SPARKX-PASTE","F1",0.181818181818182,"inf5","scenario 3","period"
"SPARKX-AVE","F1",0.610407446970853,"inf5","scenario 3","period"
"SPARKX-Union","F1",0.284575981787137,"inf5","scenario 3","period"
"SPARKX-Inter","F1",1,"inf5","scenario 3","period"
"SPARKX-Cauchy","F1",1,"inf5","scenario 3","period"
"SPARKX-HMP","F1",0.37397157816006,"inf5","scenario 3","period"
"SPARKX-PASTE","precision",0.1,"inf5","scenario 3","period"
"SPARKX-AVE","precision",0.439270810454645,"inf5","scenario 3","period"
"SPARKX-Union","precision",0.165892501658925,"inf5","scenario 3","period"
"SPARKX-Inter","precision",1,"inf5","scenario 3","period"
"SPARKX-Cauchy","precision",1,"inf5","scenario 3","period"
"SPARKX-HMP","precision",0.229990800367985,"inf5","scenario 3","period"
"SPARKX-PASTE","recall",1,"inf5","scenario 3","period"
"SPARKX-AVE","recall",1,"inf5","scenario 3","period"
"SPARKX-Union","recall",1,"inf5","scenario 3","period"
"SPARKX-Inter","recall",1,"inf5","scenario 3","period"
"SPARKX-Cauchy","recall",1,"inf5","scenario 3","period"
"SPARKX-HMP","recall",1,"inf5","scenario 3","period"
"SPARKX-PASTE","FPR",1,"inf5","scenario 3","period"
"SPARKX-AVE","FPR",0.141833333333333,"inf5","scenario 3","period"
"SPARKX-Union","FPR",0.558666666666667,"inf5","scenario 3","period"
"SPARKX-Inter","FPR",0,"inf5","scenario 3","period"
"SPARKX-Cauchy","FPR",0,"inf5","scenario 3","period"
"SPARKX-HMP","FPR",0.372,"inf5","scenario 3","period"
"SPARKX-PASTE","F1",0.181818181818182,"inf5","scenario 4","period"
"SPARKX-AVE","F1",0.54791037660893,"inf5","scenario 4","period"
"SPARKX-Union","F1",0.283527076835838,"inf5","scenario 4","period"
"SPARKX-Inter","F1",0.677248677248677,"inf5","scenario 4","period"
"SPARKX-Cauchy","F1",0.998003992015968,"inf5","scenario 4","period"
"SPARKX-HMP","F1",0.37397157816006,"inf5","scenario 4","period"
"SPARKX-PASTE","precision",0.1,"inf5","scenario 4","period"
"SPARKX-AVE","precision",0.401583973911018,"inf5","scenario 4","period"
"SPARKX-Union","precision",0.165180046250413,"inf5","scenario 4","period"
"SPARKX-Inter","precision",1,"inf5","scenario 4","period"
"SPARKX-Cauchy","precision",0.99601593625498,"inf5","scenario 4","period"
"SPARKX-HMP","precision",0.229990800367985,"inf5","scenario 4","period"
"SPARKX-PASTE","recall",1,"inf5","scenario 4","period"
"SPARKX-AVE","recall",0.862,"inf5","scenario 4","period"
"SPARKX-Union","recall",1,"inf5","scenario 4","period"
"SPARKX-Inter","recall",0.512,"inf5","scenario 4","period"
"SPARKX-Cauchy","recall",1,"inf5","scenario 4","period"
"SPARKX-HMP","recall",1,"inf5","scenario 4","period"
"SPARKX-PASTE","FPR",1,"inf5","scenario 4","period"
"SPARKX-AVE","FPR",0.142722222222222,"inf5","scenario 4","period"
"SPARKX-Union","FPR",0.561555555555556,"inf5","scenario 4","period"
"SPARKX-Inter","FPR",0,"inf5","scenario 4","period"
"SPARKX-Cauchy","FPR",0.000444444444444444,"inf5","scenario 4","period"
"SPARKX-HMP","FPR",0.372,"inf5","scenario 4","period"
"SPARKX-PASTE","F1",0.181818181818182,"inf1","scenario 1","period"
"SPARKX-AVE","F1",0.278086763070078,"inf1","scenario 1","period"
"SPARKX-Union","F1",0.181818181818182,"inf1","scenario 1","period"
"SPARKX-Inter","F1",0.99601593625498,"inf1","scenario 1","period"
"SPARKX-Cauchy","F1",0.262054507337526,"inf1","scenario 1","period"
"SPARKX-HMP","F1",0.181818181818182,"inf1","scenario 1","period"
"SPARKX-PASTE","precision",0.1,"inf1","scenario 1","period"
"SPARKX-AVE","precision",0.161498708010336,"inf1","scenario 1","period"
"SPARKX-Union","precision",0.1,"inf1","scenario 1","period"
"SPARKX-Inter","precision",0.992063492063492,"inf1","scenario 1","period"
"SPARKX-Cauchy","precision",0.150784077201448,"inf1","scenario 1","period"
"SPARKX-HMP","precision",0.1,"inf1","scenario 1","period"
"SPARKX-PASTE","recall",1,"inf1","scenario 1","period"
"SPARKX-AVE","recall",1,"inf1","scenario 1","period"
"SPARKX-Union","recall",1,"inf1","scenario 1","period"
"SPARKX-Inter","recall",1,"inf1","scenario 1","period"
"SPARKX-Cauchy","recall",1,"inf1","scenario 1","period"
"SPARKX-HMP","recall",1,"inf1","scenario 1","period"
"SPARKX-PASTE","FPR",1,"inf1","scenario 1","period"
"SPARKX-AVE","FPR",0.576888888888889,"inf1","scenario 1","period"
"SPARKX-Union","FPR",1,"inf1","scenario 1","period"
"SPARKX-Inter","FPR",0.000888888888888889,"inf1","scenario 1","period"
"SPARKX-Cauchy","FPR",0.625777777777778,"inf1","scenario 1","period"
"SPARKX-HMP","FPR",1,"inf1","scenario 1","period"
"SPARKX-PASTE","F1",0.181818181818182,"inf1","scenario 2","period"
"SPARKX-AVE","F1",0.23768494860063,"inf1","scenario 2","period"
"SPARKX-Union","F1",0.181818181818182,"inf1","scenario 2","period"
"SPARKX-Inter","F1",0.99403578528827,"inf1","scenario 2","period"
"SPARKX-Cauchy","F1",0.186811133943583,"inf1","scenario 2","period"
"SPARKX-HMP","F1",0.181818181818182,"inf1","scenario 2","period"
"SPARKX-PASTE","precision",0.1,"inf1","scenario 2","period"
"SPARKX-AVE","precision",0.134870861150448,"inf1","scenario 2","period"
"SPARKX-Union","precision",0.1,"inf1","scenario 2","period"
"SPARKX-Inter","precision",0.988142292490119,"inf1","scenario 2","period"
"SPARKX-Cauchy","precision",0.103029054193283,"inf1","scenario 2","period"
"SPARKX-HMP","precision",0.1,"inf1","scenario 2","period"
"SPARKX-PASTE","recall",1,"inf1","scenario 2","period"
"SPARKX-AVE","recall",1,"inf1","scenario 2","period"
"SPARKX-Union","recall",1,"inf1","scenario 2","period"
"SPARKX-Inter","recall",1,"inf1","scenario 2","period"
"SPARKX-Cauchy","recall",1,"inf1","scenario 2","period"
"SPARKX-HMP","recall",1,"inf1","scenario 2","period"
"SPARKX-PASTE","FPR",1,"inf1","scenario 2","period"
"SPARKX-AVE","FPR",0.712722222222222,"inf1","scenario 2","period"
"SPARKX-Union","FPR",1,"inf1","scenario 2","period"
"SPARKX-Inter","FPR",0.00133333333333333,"inf1","scenario 2","period"
"SPARKX-Cauchy","FPR",0.967333333333333,"inf1","scenario 2","period"
"SPARKX-HMP","FPR",1,"inf1","scenario 2","period"
"SPARKX-PASTE","F1",0.181818181818182,"inf1","scenario 3","period"
"SPARKX-AVE","F1",0.219768144607439,"inf1","scenario 3","period"
"SPARKX-Union","F1",0.181818181818182,"inf1","scenario 3","period"
"SPARKX-Inter","F1",0.389559797428905,"inf1","scenario 3","period"
"SPARKX-Cauchy","F1",0.186150409530901,"inf1","scenario 3","period"
"SPARKX-HMP","F1",0.181818181818182,"inf1","scenario 3","period"
"SPARKX-PASTE","precision",0.1,"inf1","scenario 3","period"
"SPARKX-AVE","precision",0.123449169804333,"inf1","scenario 3","period"
"SPARKX-Union","precision",0.1,"inf1","scenario 3","period"
"SPARKX-Inter","precision",0.241896468311563,"inf1","scenario 3","period"
"SPARKX-Cauchy","precision",0.102627257799672,"inf1","scenario 3","period"
"SPARKX-HMP","precision",0.1,"inf1","scenario 3","period"
"SPARKX-PASTE","recall",1,"inf1","scenario 3","period"
"SPARKX-AVE","recall",1,"inf1","scenario 3","period"
"SPARKX-Union","recall",1,"inf1","scenario 3","period"
"SPARKX-Inter","recall",1,"inf1","scenario 3","period"
"SPARKX-Cauchy","recall",1,"inf1","scenario 3","period"
"SPARKX-HMP","recall",1,"inf1","scenario 3","period"
"SPARKX-PASTE","FPR",1,"inf1","scenario 3","period"
"SPARKX-AVE","FPR",0.788944444444444,"inf1","scenario 3","period"
"SPARKX-Union","FPR",1,"inf1","scenario 3","period"
"SPARKX-Inter","FPR",0.348222222222222,"inf1","scenario 3","period"
"SPARKX-Cauchy","FPR",0.971555555555556,"inf1","scenario 3","period"
"SPARKX-HMP","FPR",1,"inf1","scenario 3","period"
"SPARKX-PASTE","F1",0.181818181818182,"inf1","scenario 4","period"
"SPARKX-AVE","F1",0.246501017325359,"inf1","scenario 4","period"
"SPARKX-Union","F1",0.181818181818182,"inf1","scenario 4","period"
"SPARKX-Inter","F1",0.992047713717694,"inf1","scenario 4","period"
"SPARKX-Cauchy","F1",0.192233756247597,"inf1","scenario 4","period"
"SPARKX-HMP","F1",0.181818181818182,"inf1","scenario 4","period"
"SPARKX-PASTE","precision",0.1,"inf1","scenario 4","period"
"SPARKX-AVE","precision",0.140586539137773,"inf1","scenario 4","period"
"SPARKX-Union","precision",0.1,"inf1","scenario 4","period"
"SPARKX-Inter","precision",0.986166007905138,"inf1","scenario 4","period"
"SPARKX-Cauchy","precision",0.106337728626117,"inf1","scenario 4","period"
"SPARKX-HMP","precision",0.1,"inf1","scenario 4","period"
"SPARKX-PASTE","recall",1,"inf1","scenario 4","period"
"SPARKX-AVE","recall",0.9995,"inf1","scenario 4","period"
"SPARKX-Union","recall",1,"inf1","scenario 4","period"
"SPARKX-Inter","recall",0.998,"inf1","scenario 4","period"
"SPARKX-Cauchy","recall",1,"inf1","scenario 4","period"
"SPARKX-HMP","recall",1,"inf1","scenario 4","period"
"SPARKX-PASTE","FPR",1,"inf1","scenario 4","period"
"SPARKX-AVE","FPR",0.678888888888889,"inf1","scenario 4","period"
"SPARKX-Union","FPR",1,"inf1","scenario 4","period"
"SPARKX-Inter","FPR",0.00155555555555556,"inf1","scenario 4","period"
"SPARKX-Cauchy","FPR",0.933777777777778,"inf1","scenario 4","period"
"SPARKX-HMP","FPR",1,"inf1","scenario 4","period"
"SPARKX-PASTE","F1",0.181818181818182,"inf3","scenario 1","period"
"SPARKX-AVE","F1",0.426621160409556,"inf3","scenario 1","period"
"SPARKX-Union","F1",0.183250870441635,"inf3","scenario 1","period"
"SPARKX-Inter","F1",1,"inf3","scenario 1","period"
"SPARKX-Cauchy","F1",0.961538461538461,"inf3","scenario 1","period"
"SPARKX-HMP","F1",0.185873605947955,"inf3","scenario 1","period"
"SPARKX-PASTE","precision",0.1,"inf3","scenario 1","period"
"SPARKX-AVE","precision",0.27114967462039,"inf3","scenario 1","period"
"SPARKX-Union","precision",0.100867460157353,"inf3","scenario 1","period"
"SPARKX-Inter","precision",1,"inf3","scenario 1","period"
"SPARKX-Cauchy","precision",0.925925925925926,"inf3","scenario 1","period"
"SPARKX-HMP","precision",0.102459016393443,"inf3","scenario 1","period"
"SPARKX-PASTE","recall",1,"inf3","scenario 1","period"
"SPARKX-AVE","recall",1,"inf3","scenario 1","period"
"SPARKX-Union","recall",1,"inf3","scenario 1","period"
"SPARKX-Inter","recall",1,"inf3","scenario 1","period"
"SPARKX-Cauchy","recall",1,"inf3","scenario 1","period"
"SPARKX-HMP","recall",1,"inf3","scenario 1","period"
"SPARKX-PASTE","FPR",1,"inf3","scenario 1","period"
"SPARKX-AVE","FPR",0.298666666666667,"inf3","scenario 1","period"
"SPARKX-Union","FPR",0.990444444444444,"inf3","scenario 1","period"
"SPARKX-Inter","FPR",0,"inf3","scenario 1","period"
"SPARKX-Cauchy","FPR",0.00888888888888889,"inf3","scenario 1","period"
"SPARKX-HMP","FPR",0.973333333333333,"inf3","scenario 1","period"
"SPARKX-PASTE","F1",0.181818181818182,"inf3","scenario 2","period"
"SPARKX-AVE","F1",0.278862242052426,"inf3","scenario 2","period"
"SPARKX-Union","F1",0.181818181818182,"inf3","scenario 2","period"
"SPARKX-Inter","F1",0.999000999000999,"inf3","scenario 2","period"
"SPARKX-Cauchy","F1",0.274348422496571,"inf3","scenario 2","period"
"SPARKX-HMP","F1",0.181818181818182,"inf3","scenario 2","period"
"SPARKX-PASTE","precision",0.1,"inf3","scenario 2","period"
"SPARKX-AVE","precision",0.16202203499676,"inf3","scenario 2","period"
"SPARKX-Union","precision",0.1,"inf3","scenario 2","period"
"SPARKX-Inter","precision",0.998003992015968,"inf3","scenario 2","period"
"SPARKX-Cauchy","precision",0.158982511923688,"inf3","scenario 2","period"
"SPARKX-HMP","precision",0.1,"inf3","scenario 2","period"
"SPARKX-PASTE","recall",1,"inf3","scenario 2","period"
"SPARKX-AVE","recall",1,"inf3","scenario 2","period"
"SPARKX-Union","recall",1,"inf3","scenario 2","period"
"SPARKX-Inter","recall",1,"inf3","scenario 2","period"
"SPARKX-Cauchy","recall",1,"inf3","scenario 2","period"
"SPARKX-HMP","recall",1,"inf3","scenario 2","period"
"SPARKX-PASTE","FPR",1,"inf3","scenario 2","period"
"SPARKX-AVE","FPR",0.574666666666667,"inf3","scenario 2","period"
"SPARKX-Union","FPR",1,"inf3","scenario 2","period"
"SPARKX-Inter","FPR",0.000222222222222222,"inf3","scenario 2","period"
"SPARKX-Cauchy","FPR",0.587777777777778,"inf3","scenario 2","period"
"SPARKX-HMP","FPR",1,"inf3","scenario 2","period"
"SPARKX-PASTE","F1",0.181818181818182,"inf3","scenario 3","period"
"SPARKX-AVE","F1",0.369480879364493,"inf3","scenario 3","period"
"SPARKX-Union","F1",0.181818181818182,"inf3","scenario 3","period"
"SPARKX-Inter","F1",0.99304865938431,"inf3","scenario 3","period"
"SPARKX-Cauchy","F1",0.419111483654652,"inf3","scenario 3","period"
"SPARKX-HMP","F1",0.181884321571481,"inf3","scenario 3","period"
"SPARKX-PASTE","precision",0.1,"inf3","scenario 3","period"
"SPARKX-AVE","precision",0.226603217765692,"inf3","scenario 3","period"
"SPARKX-Union","precision",0.1,"inf3","scenario 3","period"
"SPARKX-Inter","precision",0.986193293885602,"inf3","scenario 3","period"
"SPARKX-Cauchy","precision",0.265111346765642,"inf3","scenario 3","period"
"SPARKX-HMP","precision",0.100040016006403,"inf3","scenario 3","period"
"SPARKX-PASTE","recall",1,"inf3","scenario 3","period"
"SPARKX-AVE","recall",1,"inf3","scenario 3","period"
"SPARKX-Union","recall",1,"inf3","scenario 3","period"
"SPARKX-Inter","recall",1,"inf3","scenario 3","period"
"SPARKX-Cauchy","recall",1,"inf3","scenario 3","period"
"SPARKX-HMP","recall",1,"inf3","scenario 3","period"
"SPARKX-PASTE","FPR",1,"inf3","scenario 3","period"
"SPARKX-AVE","FPR",0.379222222222222,"inf3","scenario 3","period"
"SPARKX-Union","FPR",1,"inf3","scenario 3","period"
"SPARKX-Inter","FPR",0.00155555555555556,"inf3","scenario 3","period"
"SPARKX-Cauchy","FPR",0.308,"inf3","scenario 3","period"
"SPARKX-HMP","FPR",0.999555555555556,"inf3","scenario 3","period"
"SPARKX-PASTE","F1",0.181818181818182,"inf3","scenario 4","period"
"SPARKX-AVE","F1",0.287441525728679,"inf3","scenario 4","period"
"SPARKX-Union","F1",0.181818181818182,"inf3","scenario 4","period"
"SPARKX-Inter","F1",0.994,"inf3","scenario 4","period"
"SPARKX-Cauchy","F1",0.266028198989093,"inf3","scenario 4","period"
"SPARKX-HMP","F1",0.181818181818182,"inf3","scenario 4","period"
"SPARKX-PASTE","precision",0.1,"inf3","scenario 4","period"
"SPARKX-AVE","precision",0.167885666246322,"inf3","scenario 4","period"
"SPARKX-Union","precision",0.1,"inf3","scenario 4","period"
"SPARKX-Inter","precision",0.994,"inf3","scenario 4","period"
"SPARKX-Cauchy","precision",0.153421294875729,"inf3","scenario 4","period"
"SPARKX-HMP","precision",0.1,"inf3","scenario 4","period"
"SPARKX-PASTE","recall",1,"inf3","scenario 4","period"
"SPARKX-AVE","recall",0.9985,"inf3","scenario 4","period"
"SPARKX-Union","recall",1,"inf3","scenario 4","period"
"SPARKX-Inter","recall",0.994,"inf3","scenario 4","period"
"SPARKX-Cauchy","recall",1,"inf3","scenario 4","period"
"SPARKX-HMP","recall",1,"inf3","scenario 4","period"
"SPARKX-PASTE","FPR",1,"inf3","scenario 4","period"
"SPARKX-AVE","FPR",0.549888888888889,"inf3","scenario 4","period"
"SPARKX-Union","FPR",1,"inf3","scenario 4","period"
"SPARKX-Inter","FPR",0.000666666666666667,"inf3","scenario 4","period"
"SPARKX-Cauchy","FPR",0.613111111111111,"inf3","scenario 4","period"
"SPARKX-HMP","FPR",1,"inf3","scenario 4","period"
"SPARKX-PASTE","F1",0.181818181818182,"inf5","scenario 1","period"
"SPARKX-AVE","F1",0.545628154412768,"inf5","scenario 1","period"
"SPARKX-Union","F1",0.23623907394283,"inf5","scenario 1","period"
"SPARKX-Inter","F1",1,"inf5","scenario 1","period"
"SPARKX-Cauchy","F1",0.999000999000999,"inf5","scenario 1","period"
"SPARKX-HMP","F1",0.292226767971946,"inf5","scenario 1","period"
"SPARKX-PASTE","precision",0.1,"inf5","scenario 1","period"
"SPARKX-AVE","precision",0.37516413430876,"inf5","scenario 1","period"
"SPARKX-Union","precision",0.1339405304045,"inf5","scenario 1","period"
"SPARKX-Inter","precision",1,"inf5","scenario 1","period"
"SPARKX-Cauchy","precision",0.998003992015968,"inf5","scenario 1","period"
"SPARKX-HMP","precision",0.171115674195756,"inf5","scenario 1","period"
"SPARKX-PASTE","recall",1,"inf5","scenario 1","period"
"SPARKX-AVE","recall",1,"inf5","scenario 1","period"
"SPARKX-Union","recall",1,"inf5","scenario 1","period"
"SPARKX-Inter","recall",1,"inf5","scenario 1","period"
"SPARKX-Cauchy","recall",1,"inf5","scenario 1","period"
"SPARKX-HMP","recall",1,"inf5","scenario 1","period"
"SPARKX-PASTE","FPR",1,"inf5","scenario 1","period"
"SPARKX-AVE","FPR",0.185055555555556,"inf5","scenario 1","period"
"SPARKX-Union","FPR",0.718444444444444,"inf5","scenario 1","period"
"SPARKX-Inter","FPR",0,"inf5","scenario 1","period"
"SPARKX-Cauchy","FPR",0.000222222222222222,"inf5","scenario 1","period"
"SPARKX-HMP","FPR",0.538222222222222,"inf5","scenario 1","period"
"SPARKX-PASTE","F1",0.181818181818182,"inf5","scenario 2","period"
"SPARKX-AVE","F1",0.338753387533875,"inf5","scenario 2","period"
"SPARKX-Union","F1",0.182615047479912,"inf5","scenario 2","period"
"SPARKX-Inter","F1",1,"inf5","scenario 2","period"
"SPARKX-Cauchy","F1",0.922509225092251,"inf5","scenario 2","period"
"SPARKX-HMP","F1",0.185048112509252,"inf5","scenario 2","period"
"SPARKX-PASTE","precision",0.1,"inf5","scenario 2","period"
