"method","set","value","inf","inte_situ","pattern"
"SPARK-Cauchy","precision",1,"inf3","scenario 3","period"
"SPARK-Cauchy","precision",1,"inf3","scenario 3","period"
"SPARK-Cauchy","precision",1,"inf3","scenario 3","period"
"SPARK-Cauchy","precision",1,"inf3","scenario 3","period"
"SPARK-Cauchy","precision",1,"inf3","scenario 3","period"
"SPARK-Cauchy","precision",1,"inf3","scenario 3","period"
"SPARK-Cauchy","precision",0,"inf3","scenario 4","focal"
"SPARK-Cauchy","precision",0,"inf3","scenario 4","focal"
"SPARK-Cauchy","precision",1,"inf3","scenario 4","linear"
"SPARK-Cauchy","precision",0.97256980208708,"inf3","scenario 4","linear"
"SPARK-Cauchy","precision",1,"inf3","scenario 4","linear"
"SPARK-Cauchy","precision",0.242689444127096,"inf3","scenario 4","period"
"SPARK-Cauchy","precision",0,"inf3","scenario 4","period"
"SPARK-Cauchy","precision",0.609103989880141,"inf3","scenario 4","period"
"SPARK-Cauchy","precision",0,"inf3","scenario 4","period"
"SPARK-Cauchy","precision",0.207800146427885,"inf3","scenario 4","period"
"SPARK-Cauchy","precision",0,"inf3","scenario 4","period"
"SPARK-Cauchy","precision",0.162428178378451,"inf3","scenario 4","period"
"SPARK-Cauchy","precision",0.466452078658227,"inf3","scenario 4","period"
"SPARK-Cauchy","precision",0.267624176587184,"inf3","scenario 4","period"
"SPARK-Cauchy","precision",0.195054054768819,"inf3","scenario 4","period"
"SPARK-Cauchy","precision",0,"inf3","scenario 4","period"
"SPARK-Cauchy","precision",0,"inf3","scenario 4","period"
"SPARK-Cauchy","precision",0,"inf3","scenario 4","period"
"SPARK-Cauchy","precision",0.22045671045482,"inf3","scenario 4","period"
"SPARK-Cauchy","precision",0.556532503742882,"inf3","scenario 4","period"
"SPARK-Cauchy","precision",0.307606709579121,"inf3","scenario 4","period"
"SPARK-Cauchy","precision",0,"inf3","scenario 4","period"
"SPARK-Cauchy","precision",0.228410424694429,"inf3","scenario 4","period"
"SPARK-Cauchy","precision",0.502719800146624,"inf3","scenario 4","period"
"SPARK-Cauchy","precision",0.302317146909444,"inf3","scenario 4","period"
"SPARK-Cauchy","precision",0.409623626157616,"inf3","scenario 4","period"
"SPARK-Cauchy","precision",0,"inf3","scenario 4","period"
"SPARK-Cauchy","precision",0.337541653869619,"inf3","scenario 4","period"
"SPARK-Cauchy","precision",0,"inf3","scenario 4","period"
"SPARK-Cauchy","precision",0.0603900105646794,"inf3","scenario 4","period"
"SPARK-Cauchy","precision",0,"inf3","scenario 4","period"
"SPARK-Cauchy","precision",0,"inf5","scenario 1","focal"
"SPARK-Cauchy","precision",0,"inf5","scenario 1","focal"
"SPARK-Cauchy","precision",0.99484595733715,"inf5","scenario 1","linear"
"SPARK-Cauchy","precision",1,"inf5","scenario 1","linear"
"SPARK-Cauchy","precision",1,"inf5","scenario 1","linear"
"SPARK-Cauchy","precision",1,"inf5","scenario 1","period"
"SPARK-Cauchy","precision",1,"inf5","scenario 1","period"
"SPARK-Cauchy","precision",0.761927252936013,"inf5","scenario 1","period"
"SPARK-Cauchy","precision",0.679027277017007,"inf5","scenario 1","period"
"SPARK-Cauchy","precision",0.258772626393875,"inf5","scenario 1","period"
"SPARK-Cauchy","precision",1,"inf5","scenario 1","period"
"SPARK-Cauchy","precision",0,"inf5","scenario 1","period"
"SPARK-Cauchy","precision",1,"inf5","scenario 1","period"
"SPARK-Cauchy","precision",0.469304282071078,"inf5","scenario 1","period"
"SPARK-Cauchy","precision",0.672371352624506,"inf5","scenario 1","period"
"SPARK-Cauchy","precision",1,"inf5","scenario 1","period"
"SPARK-Cauchy","precision",1,"inf5","scenario 1","period"
"SPARK-Cauchy","precision",1,"inf5","scenario 1","period"
"SPARK-Cauchy","precision",0.967918935021444,"inf5","scenario 1","period"
"SPARK-Cauchy","precision",0.725115978251581,"inf5","scenario 1","period"
"SPARK-Cauchy","precision",1,"inf5","scenario 1","period"
"SPARK-Cauchy","precision",0.956001314056259,"inf5","scenario 1","period"
"SPARK-Cauchy","precision",1,"inf5","scenario 1","period"
"SPARK-Cauchy","precision",1,"inf5","scenario 1","period"
"SPARK-Cauchy","precision",0.734359793154343,"inf5","scenario 1","period"
"SPARK-Cauchy","precision",1,"inf5","scenario 1","period"
"SPARK-Cauchy","precision",1,"inf5","scenario 1","period"
"SPARK-Cauchy","precision",0.946956161826748,"inf5","scenario 1","period"
"SPARK-Cauchy","precision",0,"inf5","scenario 1","period"
"SPARK-Cauchy","precision",1,"inf5","scenario 1","period"
"SPARK-Cauchy","precision",1,"inf5","scenario 1","period"
"SPARK-Cauchy","precision",0,"inf5","scenario 2","focal"
"SPARK-Cauchy","precision",0,"inf5","scenario 2","focal"
"SPARK-Cauchy","precision",0.999635983298285,"inf5","scenario 2","linear"
"SPARK-Cauchy","precision",0.997395018677593,"inf5","scenario 2","linear"
"SPARK-Cauchy","precision",1,"inf5","scenario 2","linear"
"SPARK-Cauchy","precision",0,"inf5","scenario 2","period"
"SPARK-Cauchy","precision",0,"inf5","scenario 2","period"
"SPARK-Cauchy","precision",0.0160743767980714,"inf5","scenario 2","period"
"SPARK-Cauchy","precision",0.402312324145891,"inf5","scenario 2","period"
"SPARK-Cauchy","precision",0,"inf5","scenario 2","period"
"SPARK-Cauchy","precision",0.0403776886302235,"inf5","scenario 2","period"
"SPARK-Cauchy","precision",0.103247467293321,"inf5","scenario 2","period"
"SPARK-Cauchy","precision",0,"inf5","scenario 2","period"
"SPARK-Cauchy","precision",0.106465672691056,"inf5","scenario 2","period"
"SPARK-Cauchy","precision",0.0694837815802403,"inf5","scenario 2","period"
"SPARK-Cauchy","precision",0,"inf5","scenario 2","period"
"SPARK-Cauchy","precision",0.199311825613843,"inf5","scenario 2","period"
"SPARK-Cauchy","precision",0,"inf5","scenario 2","period"
"SPARK-Cauchy","precision",0,"inf5","scenario 2","period"
"SPARK-Cauchy","precision",0.173254846001918,"inf5","scenario 2","period"
"SPARK-Cauchy","precision",0.218450896914899,"inf5","scenario 2","period"
"SPARK-Cauchy","precision",0.085452540577686,"inf5","scenario 2","period"
"SPARK-Cauchy","precision",0,"inf5","scenario 2","period"
"SPARK-Cauchy","precision",0.155982446993134,"inf5","scenario 2","period"
"SPARK-Cauchy","precision",0.0859037512387978,"inf5","scenario 2","period"
"SPARK-Cauchy","precision",0,"inf5","scenario 2","period"
"SPARK-Cauchy","precision",0.0695626783718718,"inf5","scenario 2","period"
"SPARK-Cauchy","precision",0,"inf5","scenario 2","period"
"SPARK-Cauchy","precision",0.130813148265148,"inf5","scenario 2","period"
"SPARK-Cauchy","precision",0.264955873971655,"inf5","scenario 2","period"
"SPARK-Cauchy","precision",0.0781463844564763,"inf5","scenario 2","period"
"SPARK-Cauchy","precision",0,"inf5","scenario 3","focal"
"SPARK-Cauchy","precision",0,"inf5","scenario 3","focal"
"SPARK-Cauchy","precision",0.999447861373765,"inf5","scenario 3","linear"
"SPARK-Cauchy","precision",1,"inf5","scenario 3","linear"
"SPARK-Cauchy","precision",1,"inf5","scenario 3","linear"
"SPARK-Cauchy","precision",0,"inf5","scenario 3","period"
"SPARK-Cauchy","precision",0,"inf5","scenario 3","period"
"SPARK-Cauchy","precision",0,"inf5","scenario 3","period"
"SPARK-Cauchy","precision",0,"inf5","scenario 3","period"
"SPARK-Cauchy","precision",0,"inf5","scenario 3","period"
"SPARK-Cauchy","precision",0,"inf5","scenario 3","period"
"SPARK-Cauchy","precision",0,"inf5","scenario 3","period"
"SPARK-Cauchy","precision",0,"inf5","scenario 3","period"
"SPARK-Cauchy","precision",0,"inf5","scenario 3","period"
"SPARK-Cauchy","precision",0,"inf5","scenario 3","period"
"SPARK-Cauchy","precision",0,"inf5","scenario 3","period"
"SPARK-Cauchy","precision",0,"inf5","scenario 3","period"
"SPARK-Cauchy","precision",0,"inf5","scenario 3","period"
"SPARK-Cauchy","precision",0,"inf5","scenario 3","period"
"SPARK-Cauchy","precision",0,"inf5","scenario 3","period"
"SPARK-Cauchy","precision",0,"inf5","scenario 3","period"
"SPARK-Cauchy","precision",0,"inf5","scenario 3","period"
"SPARK-Cauchy","precision",0,"inf5","scenario 3","period"
"SPARK-Cauchy","precision",0,"inf5","scenario 3","period"
"SPARK-Cauchy","precision",0,"inf5","scenario 3","period"
"SPARK-Cauchy","precision",0,"inf5","scenario 3","period"
"SPARK-Cauchy","precision",0,"inf5","scenario 3","period"
"SPARK-Cauchy","precision",0,"inf5","scenario 3","period"
"SPARK-Cauchy","precision",0,"inf5","scenario 3","period"
"SPARK-Cauchy","precision",0,"inf5","scenario 3","period"
"SPARK-Cauchy","precision",0,"inf5","scenario 3","period"
"SPARK-Cauchy","precision",0,"inf5","scenario 4","focal"
"SPARK-Cauchy","precision",0,"inf5","scenario 4","focal"
"SPARK-Cauchy","precision",0.499330224368492,"inf5","scenario 4","linear"
"SPARK-Cauchy","precision",0,"inf5","scenario 4","linear"
"SPARK-Cauchy","precision",0,"inf5","scenario 4","linear"
"SPARK-Cauchy","precision",0,"inf5","scenario 4","period"
"SPARK-Cauchy","precision",0,"inf5","scenario 4","period"
"SPARK-Cauchy","precision",0,"inf5","scenario 4","period"
"SPARK-Cauchy","precision",0,"inf5","scenario 4","period"
"SPARK-Cauchy","precision",0,"inf5","scenario 4","period"
"SPARK-Cauchy","precision",0,"inf5","scenario 4","period"
"SPARK-Cauchy","precision",0,"inf5","scenario 4","period"
"SPARK-Cauchy","precision",0,"inf5","scenario 4","period"
"SPARK-Cauchy","precision",0,"inf5","scenario 4","period"
"SPARK-Cauchy","precision",0,"inf5","scenario 4","period"
"SPARK-Cauchy","precision",0,"inf5","scenario 4","period"
"SPARK-Cauchy","precision",0,"inf5","scenario 4","period"
"SPARK-Cauchy","precision",0,"inf5","scenario 4","period"
"SPARK-Cauchy","precision",0,"inf5","scenario 4","period"
"SPARK-Cauchy","precision",0,"inf5","scenario 4","period"
"SPARK-Cauchy","precision",0,"inf5","scenario 4","period"
"SPARK-Cauchy","precision",0,"inf5","scenario 4","period"
"SPARK-Cauchy","precision",0,"inf5","scenario 4","period"
"SPARK-Cauchy","precision",0,"inf5","scenario 4","period"
"SPARK-Cauchy","precision",0,"inf5","scenario 4","period"
"SPARK-Cauchy","precision",0,"inf5","scenario 4","period"
"SPARK-Cauchy","precision",0,"inf5","scenario 4","period"
"SPARK-Cauchy","precision",0,"inf5","scenario 4","period"
"SPARK-Cauchy","precision",0,"inf5","scenario 4","period"
"SPARK-Cauchy","precision",0,"inf5","scenario 4","period"
"SPARK-Cauchy","precision",0,"inf5","scenario 4","period"
"SPARK-Cauchy","recall",0.626120586111996,"inf1","scenario 1","focal"
"SPARK-Cauchy","recall",0.531710195663867,"inf1","scenario 1","focal"
"SPARK-Cauchy","recall",1,"inf1","scenario 1","linear"
"SPARK-Cauchy","recall",1,"inf1","scenario 1","linear"
"SPARK-Cauchy","recall",1,"inf1","scenario 1","linear"
"SPARK-Cauchy","recall",1,"inf1","scenario 1","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 1","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 1","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 1","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 1","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 1","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 1","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 1","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 1","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 1","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 1","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 1","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 1","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 1","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 1","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 1","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 1","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 1","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 1","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 1","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 1","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 1","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 1","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 1","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 1","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 1","period"
"SPARK-Cauchy","recall",0.000834486041009567,"inf1","scenario 2","focal"
"SPARK-Cauchy","recall",0.00993327957079736,"inf1","scenario 2","focal"
"SPARK-Cauchy","recall",1,"inf1","scenario 2","linear"
"SPARK-Cauchy","recall",1,"inf1","scenario 2","linear"
"SPARK-Cauchy","recall",1,"inf1","scenario 2","linear"
"SPARK-Cauchy","recall",1,"inf1","scenario 2","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 2","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 2","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 2","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 2","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 2","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 2","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 2","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 2","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 2","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 2","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 2","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 2","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 2","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 2","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 2","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 2","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 2","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 2","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 2","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 2","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 2","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 2","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 2","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 2","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 2","period"
"SPARK-Cauchy","recall",0,"inf1","scenario 3","focal"
"SPARK-Cauchy","recall",0.00107630700089856,"inf1","scenario 3","focal"
"SPARK-Cauchy","recall",1,"inf1","scenario 3","linear"
"SPARK-Cauchy","recall",1,"inf1","scenario 3","linear"
"SPARK-Cauchy","recall",1,"inf1","scenario 3","linear"
"SPARK-Cauchy","recall",1,"inf1","scenario 3","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 3","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 3","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 3","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 3","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 3","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 3","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 3","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 3","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 3","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 3","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 3","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 3","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 3","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 3","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 3","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 3","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 3","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 3","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 3","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 3","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 3","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 3","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 3","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 3","period"
"SPARK-Cauchy","recall",1,"inf1","scenario 3","period"
"SPARK-Cauchy","recall",0,"inf1","scenario 4","focal"
"SPARK-Cauchy","recall",0,"inf1","scenario 4","focal"
"SPARK-Cauchy","recall",0.565521521088933,"inf1","scenario 4","linear"
"SPARK-Cauchy","recall",0.79593593704279,"inf1","scenario 4","linear"
"SPARK-Cauchy","recall",0.880830715768827,"inf1","scenario 4","linear"
"SPARK-Cauchy","recall",0.969172673760302,"inf1","scenario 4","period"
"SPARK-Cauchy","recall",0.969234716487209,"inf1","scenario 4","period"
"SPARK-Cauchy","recall",0.977446499574347,"inf1","scenario 4","period"
"SPARK-Cauchy","recall",0.934975698019126,"inf1","scenario 4","period"
"SPARK-Cauchy","recall",0.995873693714729,"inf1","scenario 4","period"
"SPARK-Cauchy","recall",0.978084761273356,"inf1","scenario 4","period"
"SPARK-Cauchy","recall",0.945883375633973,"inf1","scenario 4","period"
"SPARK-Cauchy","recall",0.940537680961854,"inf1","scenario 4","period"
"SPARK-Cauchy","recall",0.963418519355902,"inf1","scenario 4","period"
"SPARK-Cauchy","recall",0.936219572350357,"inf1","scenario 4","period"
"SPARK-Cauchy","recall",0.972175429142316,"inf1","scenario 4","period"
"SPARK-Cauchy","recall",0.963559345375413,"inf1","scenario 4","period"
"SPARK-Cauchy","recall",0.962520931854736,"inf1","scenario 4","period"
"SPARK-Cauchy","recall",0.953596248845582,"inf1","scenario 4","period"
"SPARK-Cauchy","recall",0.948067250039168,"inf1","scenario 4","period"
"SPARK-Cauchy","recall",0.982911565320728,"inf1","scenario 4","period"
"SPARK-Cauchy","recall",0.960404588795805,"inf1","scenario 4","period"
"SPARK-Cauchy","recall",0.964563888728114,"inf1","scenario 4","period"
"SPARK-Cauchy","recall",0.98799355581374,"inf1","scenario 4","period"
"SPARK-Cauchy","recall",0.983043378581214,"inf1","scenario 4","period"
"SPARK-Cauchy","recall",0.962926666893227,"inf1","scenario 4","period"
"SPARK-Cauchy","recall",0.975351941588676,"inf1","scenario 4","period"
"SPARK-Cauchy","recall",0.95934012688417,"inf1","scenario 4","period"
"SPARK-Cauchy","recall",0.981923137337645,"inf1","scenario 4","period"
"SPARK-Cauchy","recall",0.955649237945363,"inf1","scenario 4","period"
"SPARK-Cauchy","recall",0.975666815156661,"inf1","scenario 4","period"
"SPARK-Cauchy","recall",0,"inf3","scenario 1","focal"
"SPARK-Cauchy","recall",0,"inf3","scenario 1","focal"
"SPARK-Cauchy","recall",1,"inf3","scenario 1","linear"
"SPARK-Cauchy","recall",1,"inf3","scenario 1","linear"
"SPARK-Cauchy","recall",1,"inf3","scenario 1","linear"
"SPARK-Cauchy","recall",0.952717854155114,"inf3","scenario 1","period"
"SPARK-Cauchy","recall",0.965861377257306,"inf3","scenario 1","period"
"SPARK-Cauchy","recall",0.88333653916449,"inf3","scenario 1","period"
"SPARK-Cauchy","recall",0.875973077211107,"inf3","scenario 1","period"
"SPARK-Cauchy","recall",0.939212348841186,"inf3","scenario 1","period"
"SPARK-Cauchy","recall",0.925317641640189,"inf3","scenario 1","period"
"SPARK-Cauchy","recall",0.967622357890682,"inf3","scenario 1","period"
"SPARK-Cauchy","recall",0.942331670169473,"inf3","scenario 1","period"
"SPARK-Cauchy","recall",0.914410560595299,"inf3","scenario 1","period"
"SPARK-Cauchy","recall",0.954950823368308,"inf3","scenario 1","period"
"SPARK-Cauchy","recall",0.986594281323159,"inf3","scenario 1","period"
"SPARK-Cauchy","recall",0.895206727554267,"inf3","scenario 1","period"
"SPARK-Cauchy","recall",1,"inf3","scenario 1","period"
"SPARK-Cauchy","recall",0.991240648787746,"inf3","scenario 1","period"
"SPARK-Cauchy","recall",0.935549203943316,"inf3","scenario 1","period"
"SPARK-Cauchy","recall",0.954581798259846,"inf3","scenario 1","period"
"SPARK-Cauchy","recall",0.934769617088929,"inf3","scenario 1","period"
"SPARK-Cauchy","recall",0.940434742266876,"inf3","scenario 1","period"
"SPARK-Cauchy","recall",0.914459680844402,"inf3","scenario 1","period"
"SPARK-Cauchy","recall",0.999644109710515,"inf3","scenario 1","period"
"SPARK-Cauchy","recall",0.959876983594286,"inf3","scenario 1","period"
"SPARK-Cauchy","recall",0.931988602724449,"inf3","scenario 1","period"
"SPARK-Cauchy","recall",0.961280825432216,"inf3","scenario 1","period"
"SPARK-Cauchy","recall",0.983348095565096,"inf3","scenario 1","period"
"SPARK-Cauchy","recall",0.977874654510783,"inf3","scenario 1","period"
"SPARK-Cauchy","recall",0.939648265572477,"inf3","scenario 1","period"
"SPARK-Cauchy","recall",0,"inf3","scenario 2","focal"
"SPARK-Cauchy","recall",0,"inf3","scenario 2","focal"
"SPARK-Cauchy","recall",0.99138111248951,"inf3","scenario 2","linear"
"SPARK-Cauchy","recall",1,"inf3","scenario 2","linear"
"SPARK-Cauchy","recall",1,"inf3","scenario 2","linear"
"SPARK-Cauchy","recall",0.533893164968073,"inf3","scenario 2","period"
"SPARK-Cauchy","recall",0.632943405592653,"inf3","scenario 2","period"
"SPARK-Cauchy","recall",0.614128889091685,"inf3","scenario 2","period"
"SPARK-Cauchy","recall",0.701014054681494,"inf3","scenario 2","period"
"SPARK-Cauchy","recall",0.794137916506295,"inf3","scenario 2","period"
"SPARK-Cauchy","recall",0.80940473133834,"inf3","scenario 2","period"
"SPARK-Cauchy","recall",0.5965035757598,"inf3","scenario 2","period"
"SPARK-Cauchy","recall",0.863361602481247,"inf3","scenario 2","period"
"SPARK-Cauchy","recall",0.936392932839741,"inf3","scenario 2","period"
"SPARK-Cauchy","recall",0.537501929382117,"inf3","scenario 2","period"
"SPARK-Cauchy","recall",0.699905186267954,"inf3","scenario 2","period"
"SPARK-Cauchy","recall",0.747832982933212,"inf3","scenario 2","period"
"SPARK-Cauchy","recall",0.738704161573093,"inf3","scenario 2","period"
"SPARK-Cauchy","recall",0.755877008848711,"inf3","scenario 2","period"
"SPARK-Cauchy","recall",0.842729480178746,"inf3","scenario 2","period"
"SPARK-Cauchy","recall",1,"inf3","scenario 2","period"
"SPARK-Cauchy","recall",0.60269058211078,"inf3","scenario 2","period"
"SPARK-Cauchy","recall",0.817884344395659,"inf3","scenario 2","period"
"SPARK-Cauchy","recall",0.431674664815437,"inf3","scenario 2","period"
"SPARK-Cauchy","recall",0.557828150997214,"inf3","scenario 2","period"
"SPARK-Cauchy","recall",0.609258477382583,"inf3","scenario 2","period"
"SPARK-Cauchy","recall",0.638574284345469,"inf3","scenario 2","period"
"SPARK-Cauchy","recall",0.645789922813965,"inf3","scenario 2","period"
"SPARK-Cauchy","recall",0.841832907719954,"inf3","scenario 2","period"
"SPARK-Cauchy","recall",0.813046350581583,"inf3","scenario 2","period"
"SPARK-Cauchy","recall",0.814117030102531,"inf3","scenario 2","period"
"SPARK-Cauchy","recall",0,"inf3","scenario 3","focal"
"SPARK-Cauchy","recall",0,"inf3","scenario 3","focal"
"SPARK-Cauchy","recall",0.998258487967807,"inf3","scenario 3","linear"
"SPARK-Cauchy","recall",1,"inf3","scenario 3","linear"
"SPARK-Cauchy","recall",0.982234928350518,"inf3","scenario 3","linear"
"SPARK-Cauchy","recall",0.557159056751538,"inf3","scenario 3","period"
"SPARK-Cauchy","recall",0.568535152029212,"inf3","scenario 3","period"
"SPARK-Cauchy","recall",0.5759710740449,"inf3","scenario 3","period"
"SPARK-Cauchy","recall",0.502817200251562,"inf3","scenario 3","period"
"SPARK-Cauchy","recall",0.491680550387398,"inf3","scenario 3","period"
"SPARK-Cauchy","recall",0.968249233296274,"inf3","scenario 3","period"
"SPARK-Cauchy","recall",0.910032350725182,"inf3","scenario 3","period"
"SPARK-Cauchy","recall",0.41577371403077,"inf3","scenario 3","period"
"SPARK-Cauchy","recall",0.617702987369566,"inf3","scenario 3","period"
"SPARK-Cauchy","recall",0.727407048630788,"inf3","scenario 3","period"
"SPARK-Cauchy","recall",0.520146209651495,"inf3","scenario 3","period"
"SPARK-Cauchy","recall",0.576520379680611,"inf3","scenario 3","period"
"SPARK-Cauchy","recall",0.392163480648909,"inf3","scenario 3","period"
"SPARK-Cauchy","recall",0.231588489206977,"inf3","scenario 3","period"
"SPARK-Cauchy","recall",0.524532676994703,"inf3","scenario 3","period"
"SPARK-Cauchy","recall",0.497386559826207,"inf3","scenario 3","period"
"SPARK-Cauchy","recall",0.379047468650351,"inf3","scenario 3","period"
"SPARK-Cauchy","recall",0.37081327467139,"inf3","scenario 3","period"
"SPARK-Cauchy","recall",0.659543071920097,"inf3","scenario 3","period"
"SPARK-Cauchy","recall",0.820535973815738,"inf3","scenario 3","period"
"SPARK-Cauchy","recall",0.808950936033235,"inf3","scenario 3","period"
"SPARK-Cauchy","recall",0.574076175160813,"inf3","scenario 3","period"
"SPARK-Cauchy","recall",0.19315133122968,"inf3","scenario 3","period"
"SPARK-Cauchy","recall",0.521801506574598,"inf3","scenario 3","period"
"SPARK-Cauchy","recall",0.223609644415779,"inf3","scenario 3","period"
"SPARK-Cauchy","recall",0.297506300029617,"inf3","scenario 3","period"
"SPARK-Cauchy","recall",0,"inf3","scenario 4","focal"
"SPARK-Cauchy","recall",0,"inf3","scenario 4","focal"
"SPARK-Cauchy","recall",0.524384234236215,"inf3","scenario 4","linear"
"SPARK-Cauchy","recall",0.0801505719203895,"inf3","scenario 4","linear"
"SPARK-Cauchy","recall",0.389865091436417,"inf3","scenario 4","linear"
"SPARK-Cauchy","recall",0,"inf3","scenario 4","period"
"SPARK-Cauchy","recall",0,"inf3","scenario 4","period"
"SPARK-Cauchy","recall",0,"inf3","scenario 4","period"
"SPARK-Cauchy","recall",0,"inf3","scenario 4","period"
"SPARK-Cauchy","recall",0,"inf3","scenario 4","period"
"SPARK-Cauchy","recall",8.74993852007817e-05,"inf3","scenario 4","period"
"SPARK-Cauchy","recall",0.00108653488092975,"inf3","scenario 4","period"
"SPARK-Cauchy","recall",0.000305655541703646,"inf3","scenario 4","period"
"SPARK-Cauchy","recall",0,"inf3","scenario 4","period"
"SPARK-Cauchy","recall",0,"inf3","scenario 4","period"
"SPARK-Cauchy","recall",0.000670156690969544,"inf3","scenario 4","period"
"SPARK-Cauchy","recall",0,"inf3","scenario 4","period"
"SPARK-Cauchy","recall",0.00104989579596701,"inf3","scenario 4","period"
"SPARK-Cauchy","recall",0.000757745358056031,"inf3","scenario 4","period"
"SPARK-Cauchy","recall",0,"inf3","scenario 4","period"
"SPARK-Cauchy","recall",0,"inf3","scenario 4","period"
"SPARK-Cauchy","recall",0.000221245256427084,"inf3","scenario 4","period"
"SPARK-Cauchy","recall",0.000370587294623113,"inf3","scenario 4","period"
"SPARK-Cauchy","recall",0.000720050808270403,"inf3","scenario 4","period"
"SPARK-Cauchy","recall",0,"inf3","scenario 4","period"
"SPARK-Cauchy","recall",0,"inf3","scenario 4","period"
"SPARK-Cauchy","recall",0,"inf3","scenario 4","period"
"SPARK-Cauchy","recall",0.000455594237537317,"inf3","scenario 4","period"
"SPARK-Cauchy","recall",0.000624312046535528,"inf3","scenario 4","period"
"SPARK-Cauchy","recall",0.00035390153720893,"inf3","scenario 4","period"
"SPARK-Cauchy","recall",0.000184538428225977,"inf3","scenario 4","period"
"SPARK-Cauchy","recall",0,"inf5","scenario 1","focal"
"SPARK-Cauchy","recall",0,"inf5","scenario 1","focal"
"SPARK-Cauchy","recall",0.999621237375385,"inf5","scenario 1","linear"
"SPARK-Cauchy","recall",0.999281765823456,"inf5","scenario 1","linear"
